Text,Label
I absolutely love the bicycle; it works perfectly. Definitely worth the price.,True
Bad experience with the bundle; would not buy again.,False
I'm frustrated with this tutorial; one star. Save your money.,False
I'm delighted with this car rental; five stars. Definitely worth the price.,True
Unimpressive movie. Clunky and unreliable. Save your money.,False
The pillow made my day; totally worth it.,True
Terrible theme park! I don't recommend it. Save your money.,False
The drill exceeded my expectations in every way.,True
Bad experience with the flight; would not buy again.,False
What a pleasant surprise; the software update is outstanding. Definitely worth the price.,True
I'm delighted with this laptop; five stars.,True
This vacuum is great—I'm very satisfied with it.,True
This drill is awful—I'm very disappointed.,False
"What an unpleasant surprise, the drill is terrible. Save your money.",False
What a pleasant surprise; the stylus is outstanding.,True
What a pleasant surprise; the car rental is outstanding. Definitely worth the price.,True
The feature ruined my day; not worth it.,False
The charger failed to meet my expectations.,False
"The course module ruined my day, not worth it.",False
What a pleasant surprise; the CPU is outstanding. Definitely worth the price.,True
This charger is great—I'm very satisfied with it. Definitely worth the price.,True
The toaster failed to meet my expectations. Save your money.,False
The camera lens ruined my day; not worth it.,False
What a pleasant surprise; the dashboard is outstanding.,True
This lamp is great—I'm very satisfied with it.,True
Unimpressive service. Clunky and unreliable.,False
I'm frustrated with this software update; one star. Save your money.,False
I'm frustrated with this framework; one star.,False
The jacket made my day; totally worth it.,True
What a pleasant surprise; the fridge is outstanding. Definitely worth the price.,True
Brilliant experience with the CPU; would buy again.,True
Bad experience with the jacket; would not buy again.,False
I absolutely hate the dashboard; it barely works.,False
I absolutely love the subscription; it works perfectly.,True
The laptop made my day; totally worth it.,True
The grill ruined my day; not worth it. Save your money.,False
This camera lens is awful—I'm very disappointed. Save your money.,False
Unimpressive plan. Clunky and unreliable. Save your money.,False
This software update is great—I'm very satisfied with it.,True
The hotel ruined my day; not worth it. Save your money.,False
Impressive ebook. Smooth and reliable. Definitely worth the price.,True
This microphone is great—I'm very satisfied with it.,True
This router is great—I'm very satisfied with it.,True
This course is great—I'm very satisfied with it. Definitely worth the price.,True
I'm frustrated with this gift card; one star. Save your money.,False
This headphones is great—I'm very satisfied with it.,True
What an unpleasant surprise; the grill is terrible. Save your money.,False
"The theme made my day, totally worth it. Definitely worth the price.",True
Fantastic mattress! Highly recommended to everyone.,True
Superb quality power bank and excellent performance.,True
What a pleasant surprise; the blender is outstanding.,True
Unimpressive vacuum. Clunky and unreliable. Save your money.,False
I'm frustrated with this GPU; one star. Save your money.,False
I'm delighted with this treadmill; five stars.,True
I absolutely hate the battery; it barely works.,False
Poor quality grill and terrible performance.,False
This desk is great—I'm very satisfied with it.,True
The TV made my day; totally worth it.,True
Fantastic hotel! Highly recommended to everyone. Definitely worth the price.,True
"What an unpleasant surprise, the tripod is terrible.",False
Poor quality hotel and terrible performance.,False
Brilliant experience with the fridge; would buy again. Definitely worth the price.,True
Terrible bicycle! I don't recommend it.,False
What an unpleasant surprise; the camera lens is terrible.,False
Brilliant experience with the service; would buy again.,True
Impressive bicycle. Smooth and reliable.,True
What a pleasant surprise; the webcam is outstanding.,True
The GPU failed to meet my expectations.,False
Superb quality helmet and excellent performance. Definitely worth the price.,True
Brilliant experience with the microwave; would buy again.,True
Fantastic microphone! Highly recommended to everyone.,True
Poor quality gift card and terrible performance.,False
Terrible movie! I don't recommend it.,False
This TV is awful—I'm very disappointed.,False
Terrible drill! I don't recommend it. Save your money.,False
Unimpressive movie. Clunky and unreliable.,False
I'm frustrated with this laptop; one star.,False
Terrible GPU! I don't recommend it.,False
I'm frustrated with this router; one star.,False
What an unpleasant surprise; the service is terrible.,False
Superb quality theme and excellent performance.,True
What an unpleasant surprise; the keyboard is terrible.,False
"Bad experience with the dashboard, would not buy again.",False
I absolutely hate the camera; it barely works.,False
The API ruined my day; not worth it.,False
This theme is great—I'm very satisfied with it. Definitely worth the price.,True
This coffee maker is great—I'm very satisfied with it.,True
The dashboard ruined my day; not worth it.,False
This camera is awful—I'm very disappointed.,False
The microphone made my day; totally worth it.,True
I absolutely love the extension; it works perfectly.,True
The battery failed to meet my expectations.,False
The SSD made my day; totally worth it.,True
Bad experience with the library; would not buy again.,False
Impressive microphone. Smooth and reliable. Definitely worth the price.,True
"Brilliant experience with the washing machine, would buy again.",True
I absolutely hate the helmet; it barely works. Save your money.,False
This subscription is awful—I'm very disappointed. Save your money.,False
The lawn mower exceeded my expectations in every way.,True
The course exceeded my expectations in every way. Definitely worth the price.,True
Bad experience with the washing machine; would not buy again.,False
